metro_code,metro_name,metro_pop,metro_type,variable_name,applications,loans,denials,results_def,odds_ratio,odds_ratio_rd,number_denials_compared_to_10_white,white_loans,white_denials,white_apps
23380,"Fremont, OH",59029,Micropolitan Statistical Area,Black,1,1,0,No meaningful results,,,,191,13,204
23380,"Fremont, OH",59029,Micropolitan Statistical Area,Latino,10,10,0,No meaningful results,,,,191,13,204
23380,"Fremont, OH",59029,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,191,13,204
23380,"Fremont, OH",59029,Micropolitan Statistical Area,AAPI,1,1,0,No meaningful results,,,,191,13,204
47620,"Warren, PA",39756,Micropolitan Statistical Area,Black,0,0,0,No meaningful results,,,,155,22,177
47620,"Warren, PA",39756,Micropolitan Statistical Area,Latino,0,0,0,No meaningful results,,,,155,22,177
47620,"Warren, PA",39756,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,155,22,177
47620,"Warren, PA",39756,Micropolitan Statistical Area,AAPI,3,2,1,No meaningful results,,,,155,22,177
24100,"Gloversville, NY",53646,Micropolitan Statistical Area,Black,0,0,0,No meaningful results,,,,144,23,167
24100,"Gloversville, NY",53646,Micropolitan Statistical Area,Latino,5,4,1,No meaningful results,,,,144,23,167
24100,"Gloversville, NY",53646,Micropolitan Statistical Area,Native American,1,1,0,No meaningful results,,,,144,23,167
24100,"Gloversville, NY",53646,Micropolitan Statistical Area,AAPI,4,4,0,No meaningful results,,,,144,23,167
26460,"Hudson, NY",60371,Micropolitan Statistical Area,Black,6,6,0,No meaningful results,,,,240,16,256
26460,"Hudson, NY",60371,Micropolitan Statistical Area,Latino,8,6,2,No meaningful results,,,,240,16,256
26460,"Hudson, NY",60371,Micropolitan Statistical Area,Native American,1,1,0,No meaningful results,,,,240,16,256
26460,"Hudson, NY",60371,Micropolitan Statistical Area,AAPI,12,12,0,No meaningful results,,,,240,16,256
41780,"Sandusky, OH",74780,Micropolitan Statistical Area,Black,10,9,1,No meaningful results,,,,394,20,414
41780,"Sandusky, OH",74780,Micropolitan Statistical Area,Latino,5,5,0,No meaningful results,,,,394,20,414
41780,"Sandusky, OH",74780,Micropolitan Statistical Area,Native American,1,1,0,No meaningful results,,,,394,20,414
41780,"Sandusky, OH",74780,Micropolitan Statistical Area,AAPI,1,1,0,No meaningful results,,,,394,20,414
35940,"Norwalk, OH",58339,Micropolitan Statistical Area,Black,0,0,0,No meaningful results,,,,239,14,253
35940,"Norwalk, OH",58339,Micropolitan Statistical Area,Latino,8,7,1,No meaningful results,,,,239,14,253
35940,"Norwalk, OH",58339,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,239,14,253
35940,"Norwalk, OH",58339,Micropolitan Statistical Area,AAPI,0,0,0,No meaningful results,,,,239,14,253
21300,"Elmira, NY",84895,Metropolitan Statistical Area,Black,7,5,2,No meaningful results,,,,390,38,428
21300,"Elmira, NY",84895,Metropolitan Statistical Area,Latino,12,10,2,No meaningful results,,,,390,38,428
21300,"Elmira, NY",84895,Metropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,390,38,428
21300,"Elmira, NY",84895,Metropolitan Statistical Area,AAPI,12,12,0,No meaningful results,,,,390,38,428
12180,"Auburn, NY",77425,Micropolitan Statistical Area,Black,0,0,0,No meaningful results,,,,235,15,250
12180,"Auburn, NY",77425,Micropolitan Statistical Area,Latino,0,0,0,No meaningful results,,,,235,15,250
12180,"Auburn, NY",77425,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,235,15,250
12180,"Auburn, NY",77425,Micropolitan Statistical Area,AAPI,1,1,0,No meaningful results,,,,235,15,250
24020,"Glens Falls, NY",125892,Metropolitan Statistical Area,Black,0,0,0,No meaningful results,,,,584,33,617
24020,"Glens Falls, NY",125892,Metropolitan Statistical Area,Latino,10,9,1,No meaningful results,,,,584,33,617
24020,"Glens Falls, NY",125892,Metropolitan Statistical Area,Native American,2,2,0,No meaningful results,,,,584,33,617
24020,"Glens Falls, NY",125892,Metropolitan Statistical Area,AAPI,9,9,0,No meaningful results,,,,584,33,617
28580,"Key West, FL",75798,Micropolitan Statistical Area,Black,5,3,2,Regression equation needs to be tweaked,7.803833461,7.8,78,343,54,397
28580,"Key West, FL",75798,Micropolitan Statistical Area,Latino,92,76,16,Regression equation needs to be tweaked,0.971967916,1,10,343,54,397
28580,"Key West, FL",75798,Micropolitan Statistical Area,Native American,1,1,0,Regression equation needs to be tweaked,9.13E-11,0,0,343,54,397
28580,"Key West, FL",75798,Micropolitan Statistical Area,AAPI,4,4,0,Regression equation needs to be tweaked,3.98E-11,0,0,343,54,397
30140,"Lebanon, PA",139729,Metropolitan Statistical Area,Black,7,7,0,Regression equation needs to be tweaked,0.000935322,0,0,720,41,761
30140,"Lebanon, PA",139729,Metropolitan Statistical Area,Latino,66,57,9,Regression equation needs to be tweaked,3.535321794,3.5,35,720,41,761
30140,"Lebanon, PA",139729,Metropolitan Statistical Area,Native American,2,1,1,Regression equation needs to be tweaked,40.76338379,40.8,408,720,41,761
30140,"Lebanon, PA",139729,Metropolitan Statistical Area,AAPI,47,44,3,Regression equation needs to be tweaked,1.146914849,1.1,11,720,41,761
22300,"Findlay, OH",75837,Micropolitan Statistical Area,Black,15,15,0,No meaningful results,,,,639,15,654
22300,"Findlay, OH",75837,Micropolitan Statistical Area,Latino,29,28,1,No meaningful results,,,,639,15,654
22300,"Findlay, OH",75837,Micropolitan Statistical Area,Native American,2,1,1,No meaningful results,,,,639,15,654
22300,"Findlay, OH",75837,Micropolitan Statistical Area,AAPI,15,14,1,No meaningful results,,,,639,15,654
27060,"Ithaca, NY",102642,Metropolitan Statistical Area,Black,4,4,0,No meaningful results,,,,276,11,287
27060,"Ithaca, NY",102642,Metropolitan Statistical Area,Latino,10,9,1,No meaningful results,,,,276,11,287
27060,"Ithaca, NY",102642,Metropolitan Statistical Area,Native American,2,1,1,No meaningful results,,,,276,11,287
27060,"Ithaca, NY",102642,Metropolitan Statistical Area,AAPI,29,28,1,No meaningful results,,,,276,11,287
34620,"Muncie, IN",115020,Metropolitan Statistical Area,Black,14,11,3,Regression equation needs to be tweaked,3.880371332,3.9,39,544,42,586
34620,"Muncie, IN",115020,Metropolitan Statistical Area,Latino,7,6,1,Regression equation needs to be tweaked,0.627780436,0.6,6,544,42,586
34620,"Muncie, IN",115020,Metropolitan Statistical Area,Native American,0,0,0,Regression equation needs to be tweaked,12782299.31,12782299.3,127822993,544,42,586
34620,"Muncie, IN",115020,Metropolitan Statistical Area,AAPI,19,16,3,Regression equation needs to be tweaked,1.08349327,1.1,11,544,42,586
36460,"Olean, NY",77121,Micropolitan Statistical Area,Black,4,4,0,No meaningful results,,,,182,23,205
36460,"Olean, NY",77121,Micropolitan Statistical Area,Latino,3,1,2,No meaningful results,,,,182,23,205
36460,"Olean, NY",77121,Micropolitan Statistical Area,Native American,2,2,0,No meaningful results,,,,182,23,205
36460,"Olean, NY",77121,Micropolitan Statistical Area,AAPI,2,2,0,No meaningful results,,,,182,23,205
31660,"Malone, NY",50477,Micropolitan Statistical Area,Black,0,0,0,No meaningful results,,,,93,9,102
31660,"Malone, NY",50477,Micropolitan Statistical Area,Latino,1,1,0,No meaningful results,,,,93,9,102
31660,"Malone, NY",50477,Micropolitan Statistical Area,Native American,1,0,1,No meaningful results,,,,93,9,102
31660,"Malone, NY",50477,Micropolitan Statistical Area,AAPI,0,0,0,No meaningful results,,,,93,9,102
42380,"Sayre, PA",60963,Micropolitan Statistical Area,Black,2,0,2,No meaningful results,,,,249,24,273
42380,"Sayre, PA",60963,Micropolitan Statistical Area,Latino,4,4,0,No meaningful results,,,,249,24,273
42380,"Sayre, PA",60963,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,249,24,273
42380,"Sayre, PA",60963,Micropolitan Statistical Area,AAPI,3,3,0,No meaningful results,,,,249,24,273
39020,"Portsmouth, OH",76040,Micropolitan Statistical Area,Black,3,3,0,No meaningful results,,,,247,15,262
39020,"Portsmouth, OH",76040,Micropolitan Statistical Area,Latino,3,3,0,No meaningful results,,,,247,15,262
39020,"Portsmouth, OH",76040,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,247,15,262
39020,"Portsmouth, OH",76040,Micropolitan Statistical Area,AAPI,4,4,0,No meaningful results,,,,247,15,262
25880,"Hillsdale, MI",45757,Micropolitan Statistical Area,Black,1,1,0,No meaningful results,,,,203,9,212
25880,"Hillsdale, MI",45757,Micropolitan Statistical Area,Latino,3,3,0,No meaningful results,,,,203,9,212
25880,"Hillsdale, MI",45757,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,203,9,212
25880,"Hillsdale, MI",45757,Micropolitan Statistical Area,AAPI,3,2,1,No meaningful results,,,,203,9,212
35860,"North Vernon, IN",27710,Micropolitan Statistical Area,Black,2,2,0,No meaningful results,,,,83,14,97
35860,"North Vernon, IN",27710,Micropolitan Statistical Area,Latino,2,2,0,No meaningful results,,,,83,14,97
35860,"North Vernon, IN",27710,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,83,14,97
35860,"North Vernon, IN",27710,Micropolitan Statistical Area,AAPI,0,0,0,No meaningful results,,,,83,14,97
35660,"Niles, MI",154133,Metropolitan Statistical Area,Black,36,30,6,Regression equation needs to be tweaked,3.689161165,3.7,37,986,51,1037
35660,"Niles, MI",154133,Metropolitan Statistical Area,Latino,42,40,2,Regression equation needs to be tweaked,1.016737544,1,10,986,51,1037
35660,"Niles, MI",154133,Metropolitan Statistical Area,Native American,11,11,0,Regression equation needs to be tweaked,1.74E-12,0,0,986,51,1037
35660,"Niles, MI",154133,Metropolitan Statistical Area,AAPI,36,36,0,Regression equation needs to be tweaked,6.12E-10,0,0,986,51,1037
39980,"Richmond, IN",66342,Micropolitan Statistical Area,Black,5,4,1,No meaningful results,,,,189,10,199
39980,"Richmond, IN",66342,Micropolitan Statistical Area,Latino,6,4,2,No meaningful results,,,,189,10,199
39980,"Richmond, IN",66342,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,189,10,199
39980,"Richmond, IN",66342,Micropolitan Statistical Area,AAPI,3,3,0,No meaningful results,,,,189,10,199
32940,"Meridian, MS",101992,Micropolitan Statistical Area,Black,21,16,5,No meaningful results,,,,103,6,109
32940,"Meridian, MS",101992,Micropolitan Statistical Area,Latino,0,0,0,No meaningful results,,,,103,6,109
32940,"Meridian, MS",101992,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,103,6,109
32940,"Meridian, MS",101992,Micropolitan Statistical Area,AAPI,4,3,1,No meaningful results,,,,103,6,109
30220,"Levelland, TX",23064,Micropolitan Statistical Area,Black,2,2,0,No meaningful results,,,,43,5,48
30220,"Levelland, TX",23064,Micropolitan Statistical Area,Latino,34,30,4,No meaningful results,,,,43,5,48
30220,"Levelland, TX",23064,Micropolitan Statistical Area,Native American,1,1,0,No meaningful results,,,,43,5,48
30220,"Levelland, TX",23064,Micropolitan Statistical Area,AAPI,0,0,0,No meaningful results,,,,43,5,48
26380,"Houma-Thibodaux, LA",210162,Metropolitan Statistical Area,Black,31,26,5,Regression equation needs to be tweaked,2.602881872,2.6,26,570,35,605
26380,"Houma-Thibodaux, LA",210162,Metropolitan Statistical Area,Latino,16,16,0,Regression equation needs to be tweaked,5.35E-08,0,0,570,35,605
26380,"Houma-Thibodaux, LA",210162,Metropolitan Statistical Area,Native American,9,8,1,Regression equation needs to be tweaked,1.118716597,1.1,11,570,35,605
26380,"Houma-Thibodaux, LA",210162,Metropolitan Statistical Area,AAPI,7,6,1,Regression equation needs to be tweaked,1.665608991,1.7,17,570,35,605
14020,"Bloomington, IN",167296,Metropolitan Statistical Area,Black,11,10,1,No meaningful results,,,,1018,50,1068
14020,"Bloomington, IN",167296,Metropolitan Statistical Area,Latino,38,33,5,No meaningful results,,,,1018,50,1068
14020,"Bloomington, IN",167296,Metropolitan Statistical Area,Native American,2,2,0,No meaningful results,,,,1018,50,1068
14020,"Bloomington, IN",167296,Metropolitan Statistical Area,AAPI,55,53,2,No meaningful results,,,,1018,50,1068
15060,"Brookings, OR",22650,Micropolitan Statistical Area,Black,4,2,2,No meaningful results,,,,106,8,114
15060,"Brookings, OR",22650,Micropolitan Statistical Area,Latino,4,4,0,No meaningful results,,,,106,8,114
15060,"Brookings, OR",22650,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,106,8,114
15060,"Brookings, OR",22650,Micropolitan Statistical Area,AAPI,3,3,0,No meaningful results,,,,106,8,114
43460,"Sikeston, MO",38633,Micropolitan Statistical Area,Black,2,1,1,No meaningful results,,,,96,7,103
43460,"Sikeston, MO",38633,Micropolitan Statistical Area,Latino,1,0,1,No meaningful results,,,,96,7,103
43460,"Sikeston, MO",38633,Micropolitan Statistical Area,Native American,1,0,1,No meaningful results,,,,96,7,103
43460,"Sikeston, MO",38633,Micropolitan Statistical Area,AAPI,1,1,0,No meaningful results,,,,96,7,103
38100,"Picayune, MS",55219,Micropolitan Statistical Area,Black,3,3,0,No meaningful results,,,,129,17,146
38100,"Picayune, MS",55219,Micropolitan Statistical Area,Latino,5,4,1,No meaningful results,,,,129,17,146
38100,"Picayune, MS",55219,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,129,17,146
38100,"Picayune, MS",55219,Micropolitan Statistical Area,AAPI,3,2,1,No meaningful results,,,,129,17,146
44860,"Sulphur Springs, TX",36486,Micropolitan Statistical Area,Black,4,3,1,No meaningful results,,,,109,3,112
44860,"Sulphur Springs, TX",36486,Micropolitan Statistical Area,Latino,17,13,4,No meaningful results,,,,109,3,112
44860,"Sulphur Springs, TX",36486,Micropolitan Statistical Area,Native American,1,1,0,No meaningful results,,,,109,3,112
44860,"Sulphur Springs, TX",36486,Micropolitan Statistical Area,AAPI,5,4,1,No meaningful results,,,,109,3,112
28860,"Kirksville, MO",29924,Micropolitan Statistical Area,Black,3,3,0,No meaningful results,,,,65,4,69
28860,"Kirksville, MO",29924,Micropolitan Statistical Area,Latino,2,1,1,No meaningful results,,,,65,4,69
28860,"Kirksville, MO",29924,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,65,4,69
28860,"Kirksville, MO",29924,Micropolitan Statistical Area,AAPI,5,5,0,No meaningful results,,,,65,4,69
30060,"Lebanon, MO",35531,Micropolitan Statistical Area,Black,0,0,0,No meaningful results,,,,126,13,139
30060,"Lebanon, MO",35531,Micropolitan Statistical Area,Latino,3,3,0,No meaningful results,,,,126,13,139
30060,"Lebanon, MO",35531,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,126,13,139
30060,"Lebanon, MO",35531,Micropolitan Statistical Area,AAPI,0,0,0,No meaningful results,,,,126,13,139
21840,"Fairfield, IA",18148,Micropolitan Statistical Area,Black,0,0,0,No meaningful results,,,,45,12,57
21840,"Fairfield, IA",18148,Micropolitan Statistical Area,Latino,3,2,1,No meaningful results,,,,45,12,57
21840,"Fairfield, IA",18148,Micropolitan Statistical Area,Native American,1,0,1,No meaningful results,,,,45,12,57
21840,"Fairfield, IA",18148,Micropolitan Statistical Area,AAPI,4,3,1,No meaningful results,,,,45,12,57
33380,"Minden, LA",39242,Micropolitan Statistical Area,Black,8,5,3,No meaningful results,,,,47,7,54
33380,"Minden, LA",39242,Micropolitan Statistical Area,Latino,1,1,0,No meaningful results,,,,47,7,54
33380,"Minden, LA",39242,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,47,7,54
33380,"Minden, LA",39242,Micropolitan Statistical Area,AAPI,0,0,0,No meaningful results,,,,47,7,54
22800,"Fort Madison-Keokuk, IA-IL-MO",58989,Micropolitan Statistical Area,Black,1,1,0,No meaningful results,,,,120,20,140
22800,"Fort Madison-Keokuk, IA-IL-MO",58989,Micropolitan Statistical Area,Latino,0,0,0,No meaningful results,,,,120,20,140
22800,"Fort Madison-Keokuk, IA-IL-MO",58989,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,120,20,140
22800,"Fort Madison-Keokuk, IA-IL-MO",58989,Micropolitan Statistical Area,AAPI,0,0,0,No meaningful results,,,,120,20,140
29860,"Laurel, MS",84857,Micropolitan Statistical Area,Black,14,10,4,No meaningful results,,,,144,5,149
29860,"Laurel, MS",84857,Micropolitan Statistical Area,Latino,6,5,1,No meaningful results,,,,144,5,149
29860,"Laurel, MS",84857,Micropolitan Statistical Area,Native American,0,0,0,No meaningful results,,,,144,5,149
29860,"Laurel, MS",84857,Micropolitan Statistical Area,AAPI,5,4,1,No meaningful results,,,,144,5,149
16020,"Cape Girardeau, MO-IL",96976,Metropolitan Statistical Area,Black,2,2,0,Regression equation needs to be tweaked,8.65E-09,0,0,419,31,450
16020,"Cape Girardeau, MO-IL",96976,Metropolitan Statistical Area,Latino,8,6,2,Regression equation needs to be tweaked,17.84383771,17.8,178,419,31,450
16020,"Cape Girardeau, MO-IL",96976,Metropolitan Statistical Area,Native American,0,0,0,Regression equation needs to be tweaked,9.22E+19,9.22E+19,9.22E+20,419,31,450
16020,"Cape Girardeau, MO-IL",96976,Metropolitan Statistical Area,AAPI,6,5,1,Regression equation needs to be tweaked,1.811299437,1.8,18,419,31,450
21980,"Fallon, NV",24259,Micropolitan Statistical Area,Black,0,0,0,No meaningful results,,,,77,3,80
21980,"Fallon, NV",24259,Micropolitan Statistical Area,Latino,11,9,2,No meaningful results,,,,77,3,80
21980,"Fallon, NV",24259,Micropolitan Statistical Area,Native American,2,2,0,No meaningful results,,,,77,3,80
21980,"Fallon, NV",24259,Micropolitan Statistical Area,AAPI,4,4,0,No meaningful results,,,,77,3,80
36660,"Opelousas, LA",83172,Micropolitan Statistical Area,Black,37,29,8,Regression equation needs to be tweaked,53.29048168,53.3,533,109,11,120
